GEOID,State,County,Population,EJ indexes above 80th percentile,DEMOGIDX_2,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,P_DEMOGIDX_2,P_PM25,P_OZONE,P_DSLPM,P_PTRAF,P_NO2,P_LIFEEXPPCT
06059074109,California,Orange County,3134,10,2.3806,0.9608,0.2894,0.0263,0.0472,0.0677,0.3922,0.0354,0.0795,0.1856,13.249,79.57,0.342,2159.693,8893650.816,0.4648,0,0.417,29.909,0,16766.431,11.762,0,82,95,95,88,97,86,42
06059074110,California,Orange County,3635,8,1.9092,0.8347,0.1928,0.0395,0.0938,0.1121,0.1551,0.0212,0.1912,0.1528,13.149,79.12,0.342,2153.142,9071565.691,0.0214,0,0.363,29.49,0,17724.688,11.682,0,71,95,95,88,98,86,13
06059074111,California,Orange County,5375,8,2.1616,0.8943,0.2493,0.0375,0.1157,0.0797,0.3197,0.0214,0.1667,0.1856,13.137,79.49,0.344,2167.326,9263803.173,0.1415,0,0.274,29.769,0,18216.894,11.838,0,77,95,95,88,98,87,42
06059074200,California,Orange County,8570,9,2.3824,0.987,0.274,0.0633,0.0852,0.09,0.4506,0.0771,0.0981,0.1713,13.196,80.879,0.356,2346.164,9705494.248,0.7098,0,0.185,31.564,0,16679.292,11.488,0,82,95,96,89,98,85,27
06059074300,California,Orange County,3897,9,2.0731,0.9181,0.2022,0.0381,0.0621,0.1301,0.4701,0.0724,0.1039,0.1836,13.146,81.156,0.356,2872.682,9897592.281,0.5728,0,0,33.573,0,17399.677,11.474,0,75,95,96,89,98,85,40
06059074403,California,Orange County,5124,10,3.0135,0.9863,0.5071,0.0226,0.0407,0.1633,0.4361,0.0861,0.0367,,13.204,82.037,0.357,3052.19,11548742.957,0.3094,0.05,0.21,30.981,0,14886.281,12.474,0,93,95,96,89,99,90,
06059074405,California,Orange County,7016,11,2.8819,0.9076,0.5067,0.0366,0.0884,0.1076,0.3339,0.0701,0.0683,0.2051,13.414,82.541,0.422,1944.112,12140958.719,0.2424,0.018,0.269,26.546,0,7172.576,14.076,0,91,95,96,92,99,94,61
06059074406,California,Orange County,3837,9,2.8029,0.9401,0.4578,0.0585,0.0682,0.1013,0.3963,0.0576,0.056,0.1703,13.357,82.699,0.376,2234.841,13637294.654,0.5244,0,0.243,25.638,0,7466.304,14.373,0,90,95,96,90,99,95,26
06059074407,California,Orange County,6707,9,3.0558,0.926,0.5596,0.1213,0.0661,0.1487,0.4176,0.0683,0.0632,0.1774,13.274,82.617,0.364,2858.655,13198095.586,0.1798,0,0.211,25.969,0,13335.426,13.472,0,93,95,96,89,99,93,33
06059074408,California,Orange County,5644,9,2.6864,0.908,0.4344,0.0775,0.0583,0.112,0.2311,0.0891,0.0739,0.1887,13.252,82.854,0.364,2971.406,16820059.868,0.0892,0.038,0.206,24.737,0,12206.788,12.944,0,88,95,96,89,99,91,45
06059074501,California,Orange County,6104,10,3.106,0.9843,0.5424,0.0758,0.1111,0.3261,0.5,0.0406,0.0642,0.2072,13.31,82.127,0.356,2254.948,10553957.843,0.4662,0,0.22,31.626,0,13843.957,12.473,0,94,95,96,89,98,90,63
06059074502,California,Orange County,5549,9,2.3777,0.9787,0.2773,0.0563,0.0683,0.1214,0.4329,0.0625,0.0998,0.1477,13.234,81.5,0.356,2545.397,9953166.56,0.5072,0,0.153,30.447,0,15915.076,11.713,0,82,95,96,89,98,86,10
06059074601,California,Orange County,7640,9,2.1937,0.9084,0.2526,0.0312,0.0987,0.1238,0.348,0.0411,0.1289,0.1867,13.308,81.265,0.356,2062.95,9762644.215,0.7729,0,0.299,28.26,0,14448.675,12.172,0,78,95,96,89,98,88,43
06059074602,California,Orange County,7981,9,2.7202,0.935,0.4304,0.0317,0.0792,0.1388,0.4045,0.06,0.0761,0.1128,13.302,81.656,0.356,2124.986,10165100.518,0.7219,0,0.223,28.684,0,13887.701,12.543,0,88,95,96,89,98,90,1
06059074701,California,Orange County,7168,10,2.4896,0.9897,0.3119,0.0702,0.07,0.0517,0.4486,0.0499,0.0865,0.1918,13.326,80.179,0.343,2063.43,8941797.474,0.7219,0,0.494,27.577,0,15350.987,11.843,0,84,95,95,88,98,87,48
06059074702,California,Orange County,5979,9,2.3699,0.9913,0.2668,0.0615,0.0706,0.1665,0.513,0.0554,0.1017,0.1928,13.299,80.568,0.356,2044.861,9165497.194,0.8509,0,0.327,28.594,0,15148.379,11.664,0,82,95,96,89,98,86,49
06059074801,California,Orange County,4851,10,2.9295,0.9781,0.4811,0.0643,0.128,0.1331,0.4583,0.0359,0.1264,0.1733,13.402,80.854,0.399,1869.91,9426896.199,0.5472,0,0.462,26.525,0,9294.313,12.94,0,91,95,96,91,98,91,29
06059074802,California,Orange County,5549,10,2.9918,0.9971,0.4925,0.0813,0.0359,0.141,0.4355,0.076,0.082,0.2185,13.423,80.379,0.381,1898.549,9319476.601,0.2208,0,0.613,28.733,0,8096.538,13.845,0,92,95,96,90,98,94,73
06059074803,California,Orange County,9123,9,2.2724,0.9763,0.24,0.0547,0.0712,0.1235,0.3338,0.1063,0.1187,0.1395,13.367,79.666,0.358,2036.351,9231490.141,0.2102,0,0.653,27.644,0,23040.152,12.995,0,80,95,95,89,98,92,7
06059074805,California,Orange County,4641,10,3.3133,0.9813,0.6207,0.018,0.0707,0.2798,0.5044,0.0888,0.0519,,13.37,80.054,0.343,2013.285,9077081.748,0.168,0,0.59,26.562,0,14525.378,12.548,0,96,95,95,88,98,90,
06059074806,California,Orange County,5195,10,2.689,0.9636,0.4014,0.0429,0.0993,0.1277,0.4638,0.0608,0.1124,0.2185,13.353,80.44,0.346,1958.56,9005680.044,0.6522,0,0.553,26.562,0,14844.311,11.63,0,88,95,96,88,98,86,73
06059074901,California,Orange County,8707,10,2.9044,0.9898,0.4648,0.0722,0.114,0.2383,0.5568,0.0567,0.1222,0.1323,13.373,81.265,0.378,1918.585,9661418.239,0.5132,0,0.348,26.552,0,10170.35,12.832,0,91,95,96,90,98,91,5
06059074902,California,Orange County,6220,10,3.1362,0.9892,0.5505,0.0619,0.0645,0.1101,0.5054,0.0463,0.0894,0.1836,13.337,81.075,0.357,1960.469,9239833.122,0.6781,0,0.334,26.902,0,14660.155,11.782,0,94,95,96,89,98,86,40
06059075002,California,Orange County,7812,10,2.8632,0.9488,0.4747,0.052,0.0639,0.2687,0.402,0.0472,0.1252,0.1179,13.4,81.915,0.391,1972.53,10880291.112,0.2829,0,0.293,28.745,0,7659.002,13.54,0,90,95,96,91,98,93,2
06059075003,California,Orange County,7259,11,3.1983,0.976,0.5815,0.09,0.0933,0.197,0.5013,0.0857,0.04,,13.466,82.195,0.433,1825.477,11710094.248,0.3293,0.102,0.292,24.453,0,6416.805,13,0,95,95,96,93,99,92,
06059075004,California,Orange County,4838,11,3.0307,0.9843,0.5147,0.0946,0.0883,0.1732,0.5339,0.0533,0.0192,,13.466,82.497,0.433,1833,14075865.691,0.3383,0.102,0.297,24.38,0,6198.83,14.209,0,93,95,96,93,99,95,
06059075100,California,Orange County,9108,11,2.4297,0.8499,0.3754,0.0783,0.066,0.2006,0.3602,0.0509,0.095,0.1559,13.473,81.731,0.434,1852.057,10842105.604,0.5847,0.057,0.385,25.527,0,6962.969,12.45,0,83,95,96,93,98,90,15
06059075201,California,Orange County,5242,11,2.7195,0.9857,0.3991,0.0887,0.0883,0.1642,0.4343,0.0822,0.094,0.1518,13.49,80.75,0.384,1804.863,9980711.468,0.7507,0.104,0.77,28.334,0,13799.278,13.021,0,88,96,96,90,98,92,12
06059075202,California,Orange County,5836,11,2.2895,0.9753,0.2469,0.0392,0.0675,0.0259,0.3117,0.0552,0.0721,0.16,13.479,81.265,0.432,1830.765,10022853.681,0.521,0.102,0.537,26.959,0,6906.636,12.043,0,80,95,96,93,98,88,18
06059075301,California,Orange County,5319,10,2.0524,0.7782,0.2802,0.0592,0.0986,0.0702,0.2938,0.0558,0.1592,0.1518,13.61,82.578,0.437,1862.197,15958588.229,0.3076,0.131,0.823,23.678,0,13181.97,12.951,0,74,96,96,93,99,91,12
06059075302,California,Orange County,4619,11,2.0659,0.8619,0.2339,0.0416,0.0711,0.0816,0.3821,0.0953,0.0957,0.1487,13.548,81.705,0.431,1788.934,11345077.968,0.7533,0.117,0.779,26.149,0,18331.15,11.961,0,75,96,96,93,99,87,11
06059075303,California,Orange County,3143,3,1.4215,0.5259,0.202,0.0604,0.111,0.031,0.1709,0.0449,0.2176,0.1415,13.533,82.464,0.433,1786.237,14771323.527,0.7492,0.114,0.439,23.612,0,5563.111,12.812,0,54,96,96,93,99,91,8
06059075401,California,Orange County,4879,7,1.5405,0.5942,0.2041,0.0175,0.1826,0.0286,0.2188,0.0396,0.2373,0.1805,13.534,83.148,0.433,1845.344,13726829.245,0.637,0.109,0.427,23.564,0,4779.651,13.368,0,59,96,96,93,99,93,37
06059075403,California,Orange County,7621,8,1.9304,0.7768,0.2361,0.0267,0.0916,0.0774,0.1772,0.0517,0.1096,0.1805,13.401,83.291,0.358,2235.268,14143580.47,0.1532,0.017,0.258,23.627,0,6806.381,14.111,0,71,95,96,89,99,94,37
06059075404,California,Orange County,7245,8,1.9254,0.7736,0.2362,0.0499,0.1081,0.0517,0.1097,0.0744,0.1125,0.1928,13.523,83.701,0.349,1932.723,11566831.39,0.1692,0.106,0.324,22.614,0,4175.573,12.829,0,71,96,96,88,99,91,49
06059075405,California,Orange County,3140,8,1.884,0.7108,0.2594,0.042,0.0795,0.066,0.1763,0.0404,0.164,0.1908,13.469,83.783,0.337,2036.088,11172289.346,0.0771,0.06,0.289,21.727,0,4588.516,13.331,0,70,95,96,87,98,93,47
06059075504,California,Orange County,4001,1,1.3418,0.5529,0.1562,0.0268,0.072,0.0256,0.0547,0.0645,0.1677,0.1467,13.358,84.064,0.356,2350.539,11282751.602,0.2068,0.037,0.228,22.047,0,5822.178,13.42,0,51,95,97,89,99,93,10
06059075505,California,Orange County,3260,8,1.8311,0.5742,0.3235,0.0472,0.169,0.1315,0.1032,0.0592,0.1994,0.1949,13.287,83.661,0.363,2657.956,14372503.396,0.2624,0.101,0.209,23.974,0,8158.249,13.865,0,68,95,96,89,99,94,51
06059075506,California,Orange County,3495,0,1.2364,0.6286,0.0709,0.0444,0.1445,0.0985,0.0724,0.0555,0.214,0.161,13.231,84.249,0.354,2389.802,8447114.395,0.2514,0.118,0.054,20.33,0,7127.147,12.998,0,46,95,97,88,97,92,18
06059075507,California,Orange County,5114,9,2.0081,0.7186,0.3004,0.0701,0.0855,0.0795,0.1494,0.035,0.0986,0.161,13.194,83.813,0.363,2581.607,11950557.001,0.1279,0.118,0.046,23.218,0,10465.345,13.519,0,73,95,96,89,99,93,18
06059075512,California,Orange County,3653,9,2.5525,0.8511,0.4199,0.0688,0.0337,0.1415,0.2049,0.0624,0.0443,0.1908,13.19,83.302,0.363,2957.104,13557269.353,0.0551,0.112,0,23.622,0,12472.484,13.725,0,85,95,96,89,99,93,47
06059075513,California,Orange County,4979,8,1.9055,0.7843,0.2223,0.08,0.0762,0.0772,0.1868,0.0637,0.0878,0.1856,13.135,83.438,0.363,2729.091,12078698.842,0.1031,0.124,0,22.664,0,12656.187,13.172,0,71,95,96,89,99,92,42
06059075514,California,Orange County,3726,9,2.7746,0.9452,0.4442,0.0518,0.0454,0.1357,0.3263,0.0899,0.0725,0.1641,13.239,83.11,0.363,3014.999,18187124.459,0.1259,0.102,0.199,23.93,0,12173.802,13.25,0,89,95,96,89,99,92,21
06059075516,California,Orange County,9801,9,2.451,0.7763,0.4282,0.0612,0.0197,0.0568,0.1129,0.1208,0.0088,0.1549,12.888,80.678,0.352,1918.474,8572496.471,0.0055,0.125,0,33.707,0,37168.916,11.946,0,83,94,96,88,97,87,14
06059075517,California,Orange County,6261,9,2.5732,0.9286,0.3801,0.0762,0.0789,0.159,0.2507,0.1332,0.0484,0.1549,13.123,82.481,0.363,3364.742,13948699.143,0.0169,0.108,0,25.117,0,14508.988,12.685,0,86,95,96,89,99,90,14
06059075518,California,Orange County,10643,9,1.9031,0.7673,0.2319,0.043,0.0695,0.081,0.0387,0.0991,0.1823,0.1549,12.956,82.211,0.271,2306.393,7994288.303,0.0389,0.148,0.039,24.522,0,20722.705,11.439,0,71,95,96,79,97,84,14
06059075603,California,Orange County,3987,0,1.0515,0.4001,0.1427,0.0472,0.1143,0.0437,0.1426,0.0482,0.153,0.1467,13.275,84.835,0.295,2238.743,7121785.985,0.3178,0.117,0.102,16.997,0,5900.884,12.265,0,37,95,97,83,96,89,10
06059075604,California,Orange County,7039,0,0.8145,0.3746,0.0709,0.043,0.0882,0,0.0337,0.0622,0.2523,0.1477,13.473,87.14,0.267,1791.606,5076231.079,0.1009,0.071,0.156,12.62,0,2990.241,10.458,0,23,95,97,79,92,78,10
06059075605,California,Orange County,5954,0,1.0019,0.4562,0.0901,0.0262,0.0509,0.0263,0.0441,0.0371,0.2012,0.1867,13.398,87.592,0.258,1467.563,3997096.565,0.0576,0.103,0.104,10.39,0,2562.766,10.152,0,34,95,97,77,88,76,43
06059075606,California,Orange County,6030,0,0.8533,0.367,0.0899,0.0372,0.0552,0.032,0.0616,0.0297,0.2607,0.1579,13.276,85.694,0.266,1903.432,5667987.162,0.1871,0.127,0.067,13.892,0,4582.469,10.85,0,25,95,97,79,93,81,16
06059075607,California,Orange County,6391,0,1.2047,0.6084,0.0717,0.0488,0.0576,0.0422,0.0174,0.0335,0.1369,0.1641,13.159,85.186,0.266,1783.144,5819217.959,0,0.151,0,13.889,0,5442.722,11.223,0,45,95,97,79,93,83,21
06059075701,California,Orange County,6810,4,1.4869,0.6275,0.164,0.0183,0.0795,0.0807,0.1209,0.0605,0.1235,0.1487,13.465,84.467,0.336,2095.872,11755593.581,0.2742,0.048,0.277,20.234,0,4265.44,13.217,0,57,95,97,87,99,92,11
06059075702,California,Orange County,3274,0,0.8415,0.3794,0.078,0.0354,0.1316,0.0517,0.0184,0.0287,0.2911,0.1621,13.39,84.777,0.341,2221.522,8269193.769,0.504,0.07,0.228,19.344,0,5047.931,12.273,0,25,95,97,87,97,89,19
06059075703,California,Orange County,4473,0,0.8548,0.4194,0.0584,0.0393,0.0773,0.0249,0.0471,0.0253,0.1744,0.1764,13.437,85.51,0.297,2045.616,7255326.531,0.4968,0.055,0.236,18.522,0,3763.362,11.689,0,25,95,97,83,96,86,33
06059075805,California,Orange County,4073,9,1.8747,0.5586,0.3491,0.0204,0.0954,0.0357,0.142,0.0756,0.1326,0.1682,13.691,85.786,0.368,2171.932,11821503.797,0.4736,0.131,0.714,21.642,0,3766.463,12.788,0,70,96,97,89,99,91,24
06059075806,California,Orange County,6085,9,2.0983,0.635,0.3848,0.0491,0.0988,0.0554,0.1615,0.0643,0.1571,0.1733,13.599,84.863,0.336,2093.125,12470931.459,0.2141,0.113,0.463,21.883,0,3165.531,12.568,0,76,96,97,87,99,90,29
06059075807,California,Orange County,5257,2,1.4035,0.6207,0.1374,0.0908,0.0837,0.0396,0.1194,0.0812,0.1109,0.1723,13.592,85.91,0.317,1934.953,8628410.528,0.0808,0.108,0.357,19.069,0,2731.004,11.765,0,54,96,97,85,97,86,28
06059075808,California,Orange County,3188,0,0.99,0.3955,0.1228,0.0259,0.1032,0.0186,0.021,0.0678,0.2362,0.161,13.543,85.456,0.328,1989.406,9622169.756,0.395,0.101,0.288,18.993,0,2470.871,11.841,0,33,96,97,86,98,87,18
06059075809,California,Orange County,3179,0,1.0092,0.3482,0.1589,0.0127,0.0966,0.0146,0.0654,0.0381,0.2579,0.1405,13.889,88.814,0.322,1480.47,6593668.145,0.0679,0.148,0.757,16.061,0,5961.402,10.975,0,34,96,98,86,95,82,7
06059075810,California,Orange County,2856,0,0.7458,0.4188,0.0186,0.0113,0.1432,0.0041,0.0206,0.0329,0.333,0.1354,13.797,87.896,0.325,1623.166,7224030.433,0.0706,0.137,0.666,16.768,0,5062.266,11.522,0,19,96,98,86,96,85,5
06059075811,California,Orange County,3249,10,1.822,0.6633,0.2656,0.0602,0.0588,0.0455,0.1411,0.0551,0.089,0.1436,13.888,87.65,0.374,1676.811,10390160.808,0.0946,0.182,1.002,22.846,0,9567.509,11.974,0,68,96,98,90,98,87,8
06059075812,California,Orange County,6201,8,1.7857,0.577,0.305,0.0186,0.0755,0.0666,0.1225,0.0781,0.1093,0.1785,13.803,87.033,0.374,1926.1,11009111.431,0.2667,0.152,0.817,20.69,0,5654.039,12.284,0,67,96,97,90,98,89,34
06059075813,California,Orange County,4848,0,1.1352,0.5299,0.0941,0.0083,0.1054,0.0989,0.0797,0.0765,0.1681,0.1559,13.988,88.688,0.37,1461.663,9497358.701,0.0243,0.2,0.956,20.79,0,8353.346,11.969,0,41,96,98,90,98,87,15
06059075814,California,Orange County,3077,0,1.0186,0.4849,0.0786,0.0672,0.0409,0.0459,0.0712,0.0653,0.1846,0.1579,13.966,89.629,0.348,1391.854,6345804.051,0,0.156,0.753,15.853,0,6667.158,11.415,0,35,96,98,88,94,84,16
06059075815,California,Orange County,5410,4,1.5475,0.6224,0.1895,0.0724,0.1083,0.0137,0.1574,0.0523,0.1627,0.1569,13.708,86.486,0.368,1941.808,9409138.172,0.3077,0.128,0.628,18.554,0,3959.593,12.443,0,59,96,97,89,98,89,15
06059075816,California,Orange County,3214,8,1.9143,0.6525,0.3063,0.0861,0.099,0.0242,0.0929,0.0865,0.1248,0.1641,13.65,86.543,0.325,1866.693,7989418.676,0.0309,0.117,0.433,18.164,0,3414.357,11.9,0,71,96,97,86,97,87,21
06059075901,California,Orange County,4085,9,1.786,0.6012,0.2903,0.0355,0.14,0.0335,0.1972,0.0228,0.1307,0.1764,13.696,84.839,0.381,3073.211,10598533.422,0.5818,0.143,0.879,26.189,0,4934.595,11.938,0,67,96,97,90,98,87,33
06059075902,California,Orange County,6647,8,1.7537,0.5387,0.3167,0.0399,0.1144,0.0155,0.1419,0.0627,0.1062,0.1682,13.618,84.278,0.339,2188.092,11844877.909,0.3377,0.123,0.675,23.413,0,4033.127,12.441,0,66,96,97,87,99,89,24
06059076001,California,Orange County,8352,10,1.8253,0.7008,0.2438,0.0625,0.0983,0.0893,0.0905,0.0532,0.1692,0.2226,13.65,83.576,0.463,2138.047,15057977.48,0.4342,0.139,0.839,24.673,0,7020.682,13.329,0,68,96,96,94,99,93,76
06059076002,California,Orange County,1672,7,1.6443,0.6154,0.2294,0,0.1776,0.0372,0.0342,0.0108,0.2697,0.2226,13.598,83.238,0.432,1924.679,15525872.13,0.0767,0.123,0.7,23.605,0,4917.806,13.018,0,63,96,96,93,99,92,76
06059076102,California,Orange County,8293,10,2.2435,0.7398,0.3742,0.0695,0.0932,0.1852,0.2203,0.0294,0.09,0.0841,13.688,82.608,0.483,2006.444,15836096.144,0.0836,0.159,1.062,25.439,0,11488.34,13.479,0,79,96,96,95,99,93,0
06059076103,California,Orange County,9807,11,2.2661,0.8937,0.2882,0.0721,0.1253,0.0829,0.2314,0.0748,0.0666,0.1682,13.692,82.024,0.461,1868.195,12746876.67,0.3352,0.16,1.183,24.233,0,5898.312,12.872,0,79,96,96,94,99,91,24
06059076104,California,Orange County,5741,9,1.6595,0.7304,0.1646,0.019,0.0632,0.022,0.1366,0.0519,0.0476,0.1559,13.762,83.549,0.501,2623.644,16256987.433,0.0594,0.186,1.315,25.589,0,11482.569,14.244,0,63,96,96,95,99,95,15
06059076105,California,Orange County,4220,5,1.4975,0.6438,0.1579,0.0312,0.1154,0.0716,0.1307,0.0187,0.1512,0.1559,13.73,84.09,0.5,3436.381,13235095.138,0.6348,0.159,0.986,27.891,0,8745.687,12.688,0,57,96,97,95,99,90,15
06059076201,California,Orange County,7841,3,1.4471,0.6651,0.1263,0.0661,0.0854,0.0236,0.0535,0.0605,0.1311,0.1897,14.035,87.777,0.392,1542.439,9346561.549,0.0423,0.371,1.534,25.127,0,6976.86,12.51,0,55,97,98,91,98,90,46
06059076202,California,Orange County,5877,9,1.7752,0.6787,0.2389,0.0199,0.0961,0.0303,0.1467,0.043,0.1327,0.1621,14.049,88.659,0.391,1456.244,10268194.615,0.1353,0.29,1.185,22.934,0,17880.397,12.914,0,67,97,98,91,98,91,19
06059076204,California,Orange County,3646,11,2.4272,0.8305,0.3863,0.063,0.0936,0.1247,0.3074,0.0872,0.0798,0.2164,13.869,85.693,0.394,13890.28,10115070.954,0.2451,0.194,1.387,31.242,0,7954.372,12.044,0,83,96,97,91,98,88,71
06059076205,California,Orange County,7020,9,1.7371,0.5642,0.295,0.1047,0.0925,0.0521,0.1736,0.0202,0.0899,0.159,13.796,85.884,0.374,3582.111,9448791.711,0.4084,0.165,1.066,25.869,0,5989.623,11.954,0,66,96,97,90,98,87,17
06059076206,California,Orange County,5761,5,1.5667,0.4869,0.2795,0.0067,0.0873,0.0106,0.0973,0.0465,0.1804,0.1795,13.803,86.285,0.374,2277.829,9594959.759,0.4418,0.159,0.924,23.145,0,6285.393,12.328,0,60,96,97,90,98,89,36
06059076208,California,Orange County,5505,1,1.3492,0.5199,0.1791,0.0463,0.0976,0.0391,0.0899,0.034,0.1884,0.1703,13.934,87.328,0.377,1731.651,8968695.572,0.0992,0.221,1.353,26.826,0,20542.334,12.149,0,51,96,97,90,98,88,26
06059086301,California,Orange County,6947,11,2.1273,0.8478,0.2652,0.0538,0.0914,0.0504,0.261,0.0422,0.1176,0.16,14.025,85.281,0.45,1381.39,10465600.949,0.638,1.134,1.799,24.976,0,2896.094,12.546,0,76,96,97,94,98,90,18
06059086303,California,Orange County,11223,10,2.0454,0.7366,0.3031,0.0221,0.1022,0.0816,0.1778,0.0955,0.0849,0.1374,13.884,84.153,0.485,1818.314,12767381.912,0.0628,0.299,2.088,26.8,0,4887.211,13.882,0,74,96,97,95,99,94,6
06059086304,California,Orange County,4385,10,1.9898,0.7277,0.288,0.0609,0.1026,0.1348,0.145,0.0944,0.1044,0.1938,14.02,86.368,0.437,1491.311,12224155.778,0.1499,0.621,1.789,24.587,0,3536.411,11.753,0,73,96,97,93,99,86,50
06059086305,California,Orange County,4691,8,1.682,0.7408,0.1666,0.0441,0.0852,0.0463,0.2246,0.0848,0.1667,0.1764,13.988,85.851,0.443,1500.978,12031784.221,0.0998,0.431,1.821,24.648,0,3851.535,11.728,0,64,96,97,93,99,86,33
06059086306,California,Orange County,4067,9,1.7855,0.7785,0.1816,0.0438,0.0988,0.1178,0.2752,0.0366,0.1308,0.1436,13.954,85.649,0.448,1536.762,12094494.371,0.1665,0.34,2.004,25.492,0,4412.065,11.969,0,67,96,97,93,99,87,8
06059086402,California,Orange County,6465,11,1.8328,0.8396,0.1616,0.0503,0.0724,0.0451,0.2496,0.0676,0.084,0.1621,14.1,86.756,0.449,1654.772,12715419.175,0.6123,5.58,2.274,27.435,0,2688.275,13.203,0,69,97,97,94,99,92,19
06059086404,California,Orange County,6552,11,2.4832,0.9388,0.3407,0.0305,0.0751,0.1607,0.3043,0.0574,0.103,0.1549,14.133,86.461,0.453,1684.809,13208784.552,0.5103,11.121,3.208,27.233,0,2276.103,15.011,0,84,97,97,94,99,96,14
06059086405,California,Orange County,6642,11,2.6345,0.9035,0.4181,0.074,0.0936,0.221,0.3042,0.067,0.0939,0.2256,14.086,85.881,0.45,1468.458,10740863.033,0.3883,7.181,2.17,25.415,0,2476.796,12.614,0,87,97,97,94,98,90,78
06059086406,California,Orange County,4164,10,2.0002,0.8549,0.214,0.0259,0.1028,0.0939,0.2724,0.0656,0.0771,0.1395,14.077,87.207,0.43,1567.304,16125054.929,0.0693,1.265,1.868,25.152,0,3155.021,11.745,0,73,97,97,93,99,86,7
06059086407,California,Orange County,6164,10,1.9585,0.7377,0.2704,0.0749,0.1144,0.0385,0.1493,0.0928,0.084,0.1764,14.093,88.017,0.392,1509.15,11939506.353,0.0529,0.665,1.638,25.312,0,4500.316,12.075,0,72,97,98,91,99,88,33
06059086501,California,Orange County,3684,11,2.0458,0.7739,0.2804,0.0891,0.1375,0.0717,0.3443,0.0657,0.0988,0.1959,14.107,84.983,0.458,1466.716,11570727.775,0.5903,11.116,2.225,25.833,0,2049.595,13.888,0,74,97,97,94,99,94,52
06059086502,California,Orange County,6260,11,2.5792,0.9573,0.3647,0.0382,0.0496,0.2148,0.4814,0.0815,0.0369,0.2072,14.121,85.577,0.454,1478.418,11946671.312,0.3602,11.129,2.85,25.964,0,2142.373,13.271,0,86,97,97,94,99,92,63
06059086601,California,Orange County,8340,11,2.6171,0.897,0.4156,0.0665,0.0817,0.1713,0.4136,0.0524,0.0892,0.2133,14.146,84.566,0.463,1410.64,13167960.912,0.439,11.168,1.928,23.316,0,1716.85,14.369,0,86,97,97,94,99,95,68
06059086602,California,Orange County,6338,11,2.4487,0.8716,0.3691,0.0461,0.0742,0.1479,0.3744,0.1133,0.0884,0.1856,14.097,84.084,0.461,1359.221,11699126.3,0.2996,11.091,1.837,22.961,0,1779.355,12.696,0,83,97,97,94,99,91,42
06059086701,California,Orange County,8688,11,2.1952,0.7892,0.3261,0.0276,0.1154,0.1199,0.2715,0.0361,0.1716,0.1785,14.189,83.499,0.465,1353.498,15299630.217,0.5015,9.799,1.768,21.767,0,931.922,13.747,0,78,97,96,94,99,94,34
06059086702,California,Orange County,7388,11,2.5643,0.8904,0.4002,0.0827,0.145,0.1669,0.2615,0.0774,0.1038,0.1713,14.108,83.287,0.46,1345.093,13543827.719,0.297,10.77,1.715,21.878,0,1499.65,13.129,0,85,97,96,94,99,92,27
06059086801,California,Orange County,3533,9,1.8194,0.6949,0.2453,0.042,0.1457,0.017,0.161,0.0439,0.1197,0.1918,14.232,82.203,0.485,1350.562,11907052.828,0.6623,1.135,1.747,22.661,0,17.809,12.982,0,68,97,96,95,99,92,48
06059086802,California,Orange County,6003,11,2.093,0.8009,0.2812,0.0451,0.0757,0.0839,0.2117,0.061,0.1234,0.1928,14.193,82.521,0.483,1342.745,11560803.003,0.5414,8.185,1.747,23.57,0,637.398,13.002,0,76,97,96,95,99,92,49
06059086803,California,Orange County,8022,10,2.376,0.8027,0.3845,0.0742,0.099,0.1032,0.1716,0.0329,0.1639,0.1733,14.147,81.402,0.456,1318.165,9642940.592,0.2427,3.368,1.751,18.913,0,659.297,12.845,0,82,97,96,94,98,91,29
06059086901,California,Orange County,8498,11,2.7108,0.8446,0.4823,0.1174,0.1137,0.1858,0.252,0.0661,0.1366,0.2236,14.145,79.655,0.429,1326.611,8235270.996,0.2159,0.412,1.639,16.618,0,3896.147,12.093,0,88,97,95,93,97,88,77
06059086902,California,Orange County,6047,9,1.804,0.6306,0.279,0.0604,0.2063,0.0918,0.1945,0.0271,0.3079,0.2103,14.107,80.079,0.426,1299.773,8818926.231,0.2086,0.502,1.79,18.197,0,3176.821,12.152,0,68,97,95,93,97,88,66
06059086903,California,Orange County,6203,11,2.1769,0.8094,0.3069,0.0335,0.1099,0.0704,0.2148,0.0846,0.1182,0.2,14.093,80.39,0.426,1274.396,8867047.562,0.401,0.64,1.849,18.891,0,880.076,12.354,0,77,97,96,93,97,89,56
06059087001,California,Orange County,5485,11,2.6158,0.8015,0.4737,0.0725,0.0948,0.1547,0.287,0.0441,0.1196,0.1754,14.064,80.887,0.426,1303.219,8820585.3,0.314,0.961,1.859,18.056,0,924.018,13.06,0,86,97,96,93,97,92,31
